MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/10/23 11:00,MME1MUN,369047,241771
2020/10/23 12:00,MME1MUN,370491,243528
2020/10/23 13:00,MME1MUN,374676,244224
2020/10/23 14:00,MME1MUN,371434,242776
2020/10/23 15:00,MME1MUN,366540,238030
2020/10/23 16:00,MME1MUN,368100,239090
2020/10/23 17:00,MME1MUN,372965,244722
2020/10/23 18:00,MME1MUN,375439,246158
2020/10/23 19:00,MME1MUN,386081,254836
2020/10/23 20:00,MME1MUN,388008,258539
2020/10/23 21:00,MME1MUN,378252,252143
2020/10/23 22:00,MME1MUN,368587,242668
2020/10/23 23:00,MME1MUN,350204,228728
2020/10/24 0:00,MME1MUN,324833,207131
2020/10/24 1:00,MME1MUN,296967,182730
2020/10/24 2:00,MME1MUN,272546,163157
2020/10/24 3:00,MME1MUN,259622,153384
2020/10/24 4:00,MME1MUN,248205,142992
2020/10/24 5:00,MME1MUN,246479,145225
2020/10/24 6:00,MME1MUN,259718,156940
2020/10/24 7:00,MME1MUN,283494,177816
2020/10/24 8:00,MME1MUN,304664,196639
2020/10/24 9:00,MME1MUN,329327,216218
2020/10/24 10:00,MME1MUN,345276,227310
2020/10/24 11:00,MME1MUN,351680,236196
2020/10/24 12:00,MME1MUN,362157,236667
2020/10/24 13:00,MME1MUN,365550,238657
2020/10/24 14:00,MME1MUN,351919,232512
2020/10/24 15:00,MME1MUN,356557,231279
2020/10/24 16:00,MME1MUN,353751,226444
2020/10/24 17:00,MME1MUN,356877,230786
2020/10/24 18:00,MME1MUN,359186,234414
2020/10/24 19:00,MME1MUN,372347,244630
2020/10/24 20:00,MME1MUN,380124,252115
2020/10/24 21:00,MME1MUN,373527,248305
2020/10/24 22:00,MME1MUN,362457,237293
2020/10/24 23:00,MME1MUN,350248,226607
2020/10/25 0:00,MME1MUN,332335,212429
2020/10/25 1:00,MME1MUN,308127,192169
2020/10/25 2:00,MME1MUN,286077,174417
2020/10/25 3:00,MME1MUN,269637,161120
2020/10/25 4:00,MME1MUN,252119,148377
2020/10/25 5:00,MME1MUN,250126,146034
2020/10/25 6:00,MME1MUN,252744,149786
2020/10/25 7:00,MME1MUN,263522,162034
2020/10/25 8:00,MME1MUN,288863,181860
2020/10/25 9:00,MME1MUN,315025,206749
2020/10/25 10:00,MME1MUN,337965,223381
2020/10/25 11:00,MME1MUN,355812,236829
2020/10/25 12:00,MME1MUN,361645,240384
2020/10/25 13:00,MME1MUN,358606,235884
2020/10/25 14:00,MME1MUN,358891,235983
2020/10/25 15:00,MME1MUN,358050,235566
2020/10/25 16:00,MME1MUN,356054,234062
2020/10/25 17:00,MME1MUN,364047,242389
2020/10/25 18:00,MME1MUN,370958,247479
2020/10/25 19:00,MME1MUN,388391,263134
2020/10/25 20:00,MME1MUN,395877,269371
2020/10/25 21:00,MME1MUN,394883,265707
2020/10/25 22:00,MME1MUN,386459,258313
2020/10/25 23:00,MME1MUN,365345,243779
2020/10/19 0:00,MME2BEL,368561,237482
2020/10/19 1:00,MME2BEL,331971,208521
2020/10/19 2:00,MME2BEL,307061,187928
2020/10/19 3:00,MME2BEL,297130,179797
2020/10/19 4:00,MME2BEL,284584,170086
2020/10/19 5:00,MME2BEL,294327,179207
2020/10/19 6:00,MME2BEL,313111,197415
2020/10/19 7:00,MME2BEL,344808,225746
2020/10/19 8:00,MME2BEL,369087,243279
2020/10/19 9:00,MME2BEL,385140,259841
2020/10/19 10:00,MME2BEL,392664,262228
2020/10/19 11:00,MME2BEL,410258,272692
2020/10/19 12:00,MME2BEL,408059,272613
2020/10/19 13:00,MME2BEL,414227,275979
2020/10/19 14:00,MME2BEL,408532,271884
2020/10/19 15:00,MME2BEL,416364,277776
2020/10/19 16:00,MME2BEL,410712,274927
2020/10/19 17:00,MME2BEL,418709,282624
2020/10/19 18:00,MME2BEL,418230,279747
2020/10/19 19:00,MME2BEL,430436,290629
2020/10/19 20:00,MME2BEL,434484,293563
2020/10/19 21:00,MME2BEL,434268,292226
2020/10/19 22:00,MME2BEL,420779,281618
2020/10/19 23:00,MME2BEL,479826,345553
2020/10/20 0:00,MME2BEL,466906,336620
2020/10/20 1:00,MME2BEL,350672,228701
2020/10/20 2:00,MME2BEL,343942,221584
2020/10/20 3:00,MME2BEL,317207,196215
2020/10/20 4:00,MME2BEL,317884,199349
2020/10/20 5:00,MME2BEL,304777,190980
2020/10/20 6:00,MME2BEL,339592,220653
2020/10/20 7:00,MME2BEL,359882,236496
2020/10/20 8:00,MME2BEL,407514,277765
2020/10/20 9:00,MME2BEL,398059,266824
2020/10/20 10:00,MME2BEL,420060,286651
2020/10/20 11:00,MME2BEL,418118,282528
2020/10/20 12:00,MME2BEL,437485,295665
2020/10/20 13:00,MME2BEL,422654,282205
2020/10/20 14:00,MME2BEL,425829,284913
2020/10/20 15:00,MME2BEL,415040,275788
2020/10/20 16:00,MME2BEL,417349,279907
2020/10/20 17:00,MME2BEL,421652,281273
2020/10/20 18:00,MME2BEL,428945,289238
2020/10/20 19:00,MME2BEL,439839,299520
2020/10/20 20:00,MME2BEL,444298,303648
2020/10/20 21:00,MME2BEL,432316,291797
2020/10/20 22:00,MME2BEL,419851,282773
2020/10/20 23:00,MME2BEL,397005,262089
2020/10/21 0:00,MME2BEL,364768,235417
2020/10/21 1:00,MME2BEL,377409,209703
2020/10/21 2:00,MME2BEL,843758,188512
2020/10/21 3:00,MME2BEL,291454,172722
2020/10/21 4:00,MME2BEL,288606,173332
2020/10/21 5:00,MME2BEL,288059,172259
2020/10/21 6:00,MME2BEL,318001,200997
2020/10/21 7:00,MME2BEL,347922,225107
2020/10/21 8:00,MME2BEL,378409,252783
2020/10/21 9:00,MME2BEL,386736,258098
2020/10/21 10:00,MME2BEL,405762,273475
2020/10/21 11:00,MME2BEL,411764,274893
2020/10/21 12:00,MME2BEL,419939,282426
2020/10/21 13:00,MME2BEL,418009,279020
2020/10/21 14:00,MME2BEL,419165,278971
2020/10/21 15:00,MME2BEL,413387,272636
2020/10/21 16:00,MME2BEL,416724,277282
2020/10/21 17:00,MME2BEL,422317,281996
2020/10/21 18:00,MME2BEL,427998,287130
2020/10/21 19:00,MME2BEL,439767,297776
